500 -5 1
-0.1903807615230461 -0.2888724743749721 -1.2072208678381362 -0.40884190647307106
-0.17835671342685372 -0.32403922997415385 -1.2486892878969205 -0.4420227235862523
-0.16633266533066132 -0.3596325450340194 -1.2906491874760753 -0.4756476725443257
-0.15430861723446893 -0.3956647465487346 -1.3331129382585112 -0.5097293269347049
-0.14228456913827656 -0.43214851772538404 -1.3760932502677927 -0.5442806066405196
-0.13026052104208416 -0.4690969025323507 -1.4196031815906522 -0.5793147825506881
-0.11823647294589178 -0.5065233179995762 -1.4636561483805048 -0.6148454886472414
-0.1062124248496994 -0.544441563370786 -1.508265935149825 -0.6508867311244898
-0.09418837675350701 -0.5828658364704024 -1.5534467053594379 -0.6874529044351061
-0.08216432865731463 -0.6218107323299574 -1.5992130123129908 -0.7245587903797509
-0.07014028056112225 -0.6612912692993762 -1.645579810365121 -0.7622195835346494
-0.05811623246492986 -0.7013228896394966 -1.6925624664519983 -0.8004508922615451
-0.04609218436873747 -0.7419214764873587 -1.7401767719532344 -0.8392687554324133
-0.03406813627254509 -0.7831033615317718 -1.788438954894312 -0.8786896502507492
-0.022044088176352707 -0.8248853484028129 -1.8373656924989907 -0.9187305152491049
-0.01002004008016032 -0.8672847060559478 -1.8869741241013518 -0.9594087443509983
0.002004008016032064 -0.9103192093406189 -1.9372818644274457 -1.00074222653275
0.014028056112224449 -0.9540071418151653 -1.9883070172567148 -1.0427493490759012
0.026052104208416832 -0.9983672739831344 -2.0400681894737396 -1.0854489768906157
0.03807615230460922 -1.0434189220838777 -2.092584505520962 -1.1288605099493902
0.050100200400801605 -1.0891819597397308 -2.1458756222635493 -1.1730038951490576
0.06212424849699399 -1.135676815468362 -2.199961744277659 -1.2178996243961755
0.07414829659318638 -1.182924500297988 -2.254863639573804 -1.2635687619639628
0.08617234468937876 -1.2309466127521957 -2.310602655892029 -1.3100329498484344
0.09819639278557114 -1.2797653676862282 -2.367200736833606 -1.3573144363882566
0.11022044088176353 -1.3294036049629443 -2.424680439708245 -1.4054360852551528
0.12224448897795591 -1.379884808832103 -2.483064952624737 -1.4544213948959086
0.1342685370741483 -1.4312331273778214 -2.5423781126995335 -1.5042945180707352
0.1462925851703407 -1.483473388906365 -2.602644424653488 -1.555080278417675
0.15831663326653306 -1.5366311211511845 -2.6638890799345583 -1.6068041897897032
0.17034068136272545 -1.5907325734737927 -2.7261379763808744 -1.6594924785530252
0.18236472945891782 -1.645804732866887 -2.789417738439037 -1.713172099823922
0.19438877755511022 -1.701875346168358 -2.8537557379528304 -1.7678707598127748
0.20641282565130262 -1.7589729418165825 -2.919180115538032 -1.823616937740259
0.218436873747495 -1.8171268515744259 -2.985719802559393 -1.8804399077409446
0.23046092184368738 -1.8763672308062 -3.0534045437263044 -1.9383697593561688
0.24248496993987975 -1.9367250847077684 -3.122264920324138 -1.997437423903606
0.2545090180360721 -1.9982322887705064 -3.1923323740987075 -2.057674695184532
0.2665330661322645 -2.0609216145301557 -3.263639231811782 -2.119114255410408
0.2785571142284569 -2.124826754937422 -3.3362187304860944 -2.1817897007743743
0.2905811623246493 -2.189982349105927 -3.410105043358775 -2.2457355664214824
0.3026052104208417 -2.2564240080272002 -3.4853333065627026 -2.3109873523843505
0.31462925851703405 -2.3241883445671454 -3.561939646555771 -2.377581553763555
0.32665330661322645 -2.393312997407116 -3.63996120831867 -2.445555684935246
0.33867735470941884 -2.4638366622449017 -3.7194361843423174 -2.5149483109458237
0.35070140280561124 -2.5357991200814127 -3.80040384442671 -2.58579907603735
0.3627254509018036 -2.6092412698823746 -3.882904566313534 -2.6581487365145047
0.374749498997996 -2.6842051553419446 -3.966979867175552 -2.7320391877799897
0.3867735470941884 -2.760734000882349 -4.05267243598638 -2.807513500526778
0.39879759519038077 -2.8388722427899373 -4.14002616679498 -2.88461595212315
0.41082164328657317 -2.918665562471859 -4.229086192929849 -2.9633920601056447
0.4228456913827655 -3.0001609230760238 -4.319898922158625 -3.043888619016652
0.4348697394789579 -3.0834066038895735 -4.41251207282952 -3.1261537350464343
0.4468937875751503 -3.168452236908986 -4.506974711021761 -3.2102368628356754
0.4589178356713427 -3.255348846693735 -4.6033372887330275 -3.296188845545983
0.4709418837675351 -3.344148885785889 -4.7016516831325665 -3.384061950532338
0.48296593186372744 -3.4349062773774763 -4.8019712369096 -3.473909912219853
0.49498997995991983 -3.527676456577202 -4.904350799747426 -3.5657879735967084
0.5070140280561122 -3.622516411049454 -5.0088467709544355 -3.659752927086879
0.5190380761523046 -3.7194847243373954 -5.115517143284271 -3.7558631580944146
0.531062124248497 -3.8186416224675694 -5.224421547978157 -3.8541786918164753
0.5430861723446894 -3.920049018467528 -5.335621301063426 -3.9547612379846315
0.5551102204408818 -4.023770560035833 -5.44917945094326 -4.057674238745152
0.5671342685370742 -4.129871677476938 -5.565160827313582 -4.162982916805828
0.5791583166332666 -4.238419634498509 -5.683632091444167 -4.270754326434815
0.591182364729459 -4.349483578692958 -5.804661787861989 -4.381057404147496
0.6032064128256514 -4.463134595781476 -5.928320397475985 -4.493963023142361
0.6152304609218436 -4.579445762059439 -6.054680392183505 -4.60954404594708
0.627254509018036 -4.698492200389457 -6.183816290999846 -4.7278753805992215
0.6392785571142284 -4.820351138928498 -6.315804717753489 -4.849034039553125
0.6513026052104208 -4.945101970780744 -6.450724460390835 -4.973099199511195
0.6633266533066132 -5.072826310039211 -6.588656531935502 -5.100152257654941
0.6753507014028056 -5.203608059588714 -6.729684233148535 -5.230276899600916
0.687374749498998 -5.337533473668766 -6.873893216937163 -5.363559162134515
0.6993987975951904 -5.4746912198313025 -7.021371554561163 -5.500087495338223
0.7114228456913828 -5.615172453050171 -7.172209803687194 -5.6399528368391465
0.7234468937875751 -5.7590708815878475 -7.326501078342987 -5.783248677836181
0.7354709418837675 -5.906482837577411 -7.484341120824676 -5.93007113382858
0.7474949899799599 -6.057507354917849 -7.645828375612131 -6.08051902264112
0.7595190380761523 -6.21224624032955 -7.811064065348656 -6.234693935624285
0.7715430861723447 -6.370804155725782 -7.9801522689430495 -6.392700320145258
0.7835671342685371 -6.533288693209442 -8.153200001853682 -6.554645554718456
0.7955911823647295 -6.699810463185186 -8.330317298615865 -6.7206400372251265
0.8076152304609219 -6.870483172962874 -8.51161729767563 -6.890797263641054
0.8196392785571143 -7.045423718588571 -8.697216328594708 -7.065233919967047
0.8316633266533067 -7.224752271247512 -8.887234001693452 -7.244069968740023
0.843687374749499 -7.40859237234838 -9.081793300200188 -7.427428744210397
0.8557114228456913 -7.59707102322878 -9.281020674977594 -7.615437042147386
0.8677354709418837 -7.790318787219966 -9.485046141898534 -7.808225221984529
0.8797595190380761 -7.988469886973943 -9.694003381945908 -8.005927304233467
0.8917835671342685 -8.191662307998632 -9.9080298441132 -8.208681074096107
0.9038076152304609 -8.400037903933457 -10.127266851184496 -8.416628186813988
0.9158316633266533 -8.61374250609892 -10.351859708475027 -8.629914277285511
0.9278557114228457 -8.832926033003982 -10.581957815615551 -8.848689069639741
0.9398797595190381 -9.057742608570997 -10.817714781466249 -9.073106495517447
0.9519038076152304 -9.2883506748319 -11.059288542248197 -9.303324806827742
0.9639278557114228 -9.52491311904946 -11.306841482983012 -9.539506702914808
0.9759519038076152 -9.76759739761323 -11.560540562333719 -9.781819454501933
0.9879759519038076 -10.016575658156889 -11.820557440942638 -10.030435025856622
1 -10.272024515756787 -12.087068613365116 -10.28552985128101
